Timestamp,LotID,Occupancy,Capacity
2016-10-25 14:29:00,BHMMBMMBX01,583,687
2016-10-25 15:02:00,BHMMBMMBX01,577,687
2016-10-25 15:29:00,BHMMBMMBX01,550,687
2016-10-25 15:56:00,BHMMBMMBX01,522,687
2016-10-25 16:29:00,BHMMBMMBX01,476,687
2016-10-26 07:59:00,BHMMBMMBX01,305,687
2016-10-26 08:32:00,BHMMBMMBX01,349,687
2016-10-26 08:59:00,BHMMBMMBX01,390,687
2016-10-26 09:26:00,BHMMBMMBX01,432,687
2016-10-26 09:59:00,BHMMBMMBX01,488,687
2016-10-26 10:26:00,BHMMBMMBX01,512,687
2016-10-26 10:59:00,BHMMBMMBX01,540,687
2016-10-26 11:26:00,BHMMBMMBX01,538,687
2016-10-26 11:59:00,BHMMBMMBX01,543,687
2016-10-26 12:26:00,BHMMBMMBX01,557,687
2016-10-26 12:59:00,BHMMBMMBX01,584,687
2016-10-26 13:26:00,BHMMBMMBX01,614,687
2016-10-26 13:59:00,BHMMBMMBX01,608,687
2016-10-26 14:26:00,BHMMBMMBX01,601,687
2016-10-26 14:59:00,BHMMBMMBX01,597,687
2016-10-26 15:26:00,BHMMBMMBX01,584,687
2016-10-26 15:59:00,BHMMBMMBX01,549,687
2016-10-26 16:32:00,BHMMBMMBX01,497,687
2016-10-27 07:59:00,BHMMBMMBX01,368,687
2016-10-27 08:32:00,BHMMBMMBX01,420,687
2016-10-27 08:59:00,BHMMBMMBX01,452,687
2016-10-27 09:32:00,BHMMBMMBX01,476,687
2016-10-27 09:59:00,BHMMBMMBX01,507,687
2016-10-27 10:25:00,BHMMBMMBX01,527,687
2016-10-27 10:59:00,BHMMBMMBX01,573,687
2016-10-27 11:32:00,BHMMBMMBX01,589,687
2016-10-27 11:59:00,BHMMBMMBX01,617,687
2016-10-27 12:26:00,BHMMBMMBX01,618,687
2016-10-27 12:59:00,BHMMBMMBX01,647,687
2016-10-27 13:32:00,BHMMBMMBX01,657,687
2016-10-27 13:59:00,BHMMBMMBX01,651,687
2016-10-27 14:26:00,BHMMBMMBX01,638,687
2016-10-27 14:59:00,BHMMBMMBX01,625,687
2016-10-27 15:26:00,BHMMBMMBX01,610,687
2016-10-27 15:59:00,BHMMBMMBX01,566,687
2016-10-27 16:26:00,BHMMBMMBX01,529,687
2016-10-28 08:16:00,BHMMBMMBX01,348,687
2016-10-28 08:16:00,BHMMBMMBX01,348,687
2016-10-28 08:56:00,BHMMBMMBX01,397,687
2016-10-28 09:29:00,BHMMBMMBX01,425,687
2016-10-28 10:02:00,BHMMBMMBX01,458,687
2016-10-28 10:29:00,BHMMBMMBX01,491,687
2016-10-28 10:56:00,BHMMBMMBX01,503,687
2016-10-28 11:29:00,BHMMBMMBX01,525,687
2016-10-28 12:02:00,BHMMBMMBX01,537,687
2016-10-28 12:29:00,BHMMBMMBX01,556,687
2016-10-28 13:02:00,BHMMBMMBX01,585,687
2016-10-28 13:29:00,BHMMBMMBX01,600,687
2016-10-28 14:02:00,BHMMBMMBX01,593,687
2016-10-28 14:29:00,BHMMBMMBX01,584,687
2016-10-28 15:02:00,BHMMBMMBX01,583,687
2016-10-28 15:29:00,BHMMBMMBX01,550,687
2016-10-28 16:02:00,BHMMBMMBX01,513,687
2016-10-28 16:29:00,BHMMBMMBX01,481,687
2016-10-29 07:59:00,BHMMBMMBX01,316,687
2016-10-29 08:26:00,BHMMBMMBX01,323,687
2016-10-29 08:59:00,BHMMBMMBX01,334,687
2016-10-29 09:26:00,BHMMBMMBX01,350,687
2016-10-29 09:59:00,BHMMBMMBX01,373,687
2016-10-29 10:26:00,BHMMBMMBX01,395,687
2016-10-29 10:59:00,BHMMBMMBX01,402,687
2016-10-29 11:25:00,BHMMBMMBX01,401,687
2016-10-29 12:06:00,BHMMBMMBX01,429,687
2016-10-29 12:26:00,BHMMBMMBX01,436,687
2016-10-29 12:59:00,BHMMBMMBX01,469,687
2016-10-29 13:26:00,BHMMBMMBX01,502,687
2016-10-29 13:59:00,BHMMBMMBX01,528,687
2016-10-29 14:26:00,BHMMBMMBX01,560,687
2016-10-29 14:59:00,BHMMBMMBX01,593,687
2016-10-29 15:26:00,BHMMBMMBX01,598,687
2016-10-29 15:59:00,BHMMBMMBX01,581,687
2016-10-29 16:26:00,BHMMBMMBX01,582,687
2016-10-30 07:59:00,BHMMBMMBX01,337,687
2016-10-30 07:59:00,BHMMBMMBX01,337,687
2016-10-30 07:59:00,BHMMBMMBX01,337,687
2016-10-30 08:25:00,BHMMBMMBX01,337,687
2016-10-30 08:59:00,BHMMBMMBX01,331,687
2016-10-30 09:25:00,BHMMBMMBX01,336,687
2016-10-30 09:59:00,BHMMBMMBX01,334,687
2016-10-30 10:25:00,BHMMBMMBX01,329,687
2016-10-30 10:59:00,BHMMBMMBX01,320,687
2016-10-30 11:25:00,BHMMBMMBX01,312,687
2016-10-30 11:59:00,BHMMBMMBX01,321,687
2016-10-30 12:26:00,BHMMBMMBX01,324,687
2016-10-30 13:06:00,BHMMBMMBX01,353,687
2016-10-30 13:25:00,BHMMBMMBX01,357,687
2016-10-30 13:59:00,BHMMBMMBX01,385,687
2016-10-30 14:32:00,BHMMBMMBX01,399,687
2016-10-30 15:00:00,BHMMBMMBX01,407,687
2016-10-30 15:32:00,BHMMBMMBX01,399,687
2016-10-31 08:00:00,BHMMBMMBX01,308,687
2016-10-31 08:26:00,BHMMBMMBX01,338,687
2016-10-31 09:00:00,BHMMBMMBX01,400,687
2016-10-31 09:26:00,BHMMBMMBX01,449,687
2016-10-31 10:00:00,BHMMBMMBX01,490,687
2016-10-31 10:26:00,BHMMBMMBX01,518,687
2016-10-31 11:00:00,BHMMBMMBX01,531,687
2016-10-31 11:26:00,BHMMBMMBX01,544,687
2016-10-31 12:00:00,BHMMBMMBX01,564,687
2016-10-31 12:26:00,BHMMBMMBX01,573,687
2016-10-31 13:00:00,BHMMBMMBX01,596,687
2016-10-31 13:26:00,BHMMBMMBX01,607,687
2016-10-31 13:59:00,BHMMBMMBX01,594,687
2016-10-31 14:26:00,BHMMBMMBX01,577,687
2016-10-31 15:00:00,BHMMBMMBX01,562,687
2016-10-31 15:27:00,BHMMBMMBX01,537,687
2016-10-31 16:00:00,BHMMBMMBX01,495,687
2016-10-31 16:26:00,BHMMBMMBX01,466,687
2016-11-01 08:06:00,BHMMBMMBX01,324,687
2016-11-01 08:26:00,BHMMBMMBX01,352,687
2016-11-01 09:00:00,BHMMBMMBX01,404,687
2016-11-01 09:26:00,BHMMBMMBX01,453,687
2016-11-01 10:00:00,BHMMBMMBX01,525,687
2016-11-01 10:26:00,BHMMBMMBX01,567,687
2016-11-01 11:00:00,BHMMBMMBX01,602,687
2016-11-01 11:26:00,BHMMBMMBX01,610,687
2016-11-01 12:00:00,BHMMBMMBX01,636,687
2016-11-01 12:26:00,BHMMBMMBX01,647,687
2016-11-01 13:00:00,BHMMBMMBX01,651,687
2016-11-01 13:26:00,BHMMBMMBX01,645,687
2016-11-01 14:00:00,BHMMBMMBX01,629,687
2016-11-01 14:26:00,BHMMBMMBX01,608,687
2016-11-01 15:00:00,BHMMBMMBX01,592,687
2016-11-01 15:27:00,BHMMBMMBX01,574,687
2016-11-01 16:00:00,BHMMBMMBX01,539,687
2016-11-01 16:33:00,BHMMBMMBX01,493,687
2016-11-02 07:56:00,BHMMBMMBX01,313,687
2016-11-02 08:30:00,BHMMBMMBX01,349,687
2016-11-02 08:56:00,BHMMBMMBX01,375,687
2016-11-02 09:30:00,BHMMBMMBX01,444,687
2016-11-02 09:56:00,BHMMBMMBX01,492,687
2016-11-02 10:29:00,BHMMBMMBX01,539,687
2016-11-02 10:56:00,BHMMBMMBX01,564,687
2016-11-02 11:30:00,BHMMBMMBX01,593,687
2016-11-02 11:56:00,BHMMBMMBX01,591,687
2016-11-02 12:30:00,BHMMBMMBX01,604,687
2016-11-02 13:03:00,BHMMBMMBX01,633,687
2016-11-02 13:30:00,BHMMBMMBX01,639,687
2016-11-02 14:03:00,BHMMBMMBX01,657,687
2016-11-02 14:30:00,BHMMBMMBX01,648,687
2016-11-02 14:56:00,BHMMBMMBX01,626,687
2016-11-02 15:29:00,BHMMBMMBX01,597,687
2016-11-02 16:03:00,BHMMBMMBX01,551,687
2016-11-02 16:30:00,BHMMBMMBX01,516,687
2016-11-03 08:00:00,BHMMBMMBX01,387,687
2016-11-03 08:26:00,BHMMBMMBX01,433,687
2016-11-03 09:00:00,BHMMBMMBX01,486,687
2016-11-03 09:26:00,BHMMBMMBX01,502,687
2016-11-03 10:00:00,BHMMBMMBX01,556,687
2016-11-03 10:26:00,BHMMBMMBX01,580,687
2016-11-03 11:00:00,BHMMBMMBX01,616,687
2016-11-03 11:26:00,BHMMBMMBX01,628,687
2016-11-03 12:00:00,BHMMBMMBX01,647,687
2016-11-03 12:26:00,BHMMBMMBX01,666,687
2016-11-03 12:59:00,BHMMBMMBX01,492,687
2016-11-03 13:26:00,BHMMBMMBX01,508,687
2016-11-03 13:59:00,BHMMBMMBX01,510,687
2016-11-03 14:26:00,BHMMBMMBX01,493,687
2016-11-03 15:00:00,BHMMBMMBX01,471,687
2016-11-03 15:26:00,BHMMBMMBX01,435,687
2016-11-03 16:03:00,BHMMBMMBX01,411,687
2016-11-03 16:30:00,BHMMBMMBX01,405,687
2016-11-04 08:00:00,BHMMBMMBX01,334,687
2016-11-04 08:26:00,BHMMBMMBX01,352,687
2016-11-04 08:59:00,BHMMBMMBX01,393,687
2016-11-04 09:33:00,BHMMBMMBX01,429,687
2016-11-04 10:00:00,BHMMBMMBX01,479,687
2016-11-04 10:26:00,BHMMBMMBX01,499,687
2016-11-04 11:00:00,BHMMBMMBX01,524,687
2016-11-04 11:33:00,BHMMBMMBX01,538,687
2016-11-04 12:00:00,BHMMBMMBX01,540,687
2016-11-04 12:33:00,BHMMBMMBX01,537,687
2016-11-04 13:00:00,BHMMBMMBX01,550,687
2016-11-04 13:26:00,BHMMBMMBX01,554,687
2016-11-04 13:59:00,BHMMBMMBX01,567,687
2016-11-04 14:26:00,BHMMBMMBX01,539,687
2016-11-04 15:00:00,BHMMBMMBX01,521,687
2016-11-04 15:26:00,BHMMBMMBX01,489,687
2016-11-04 16:00:00,BHMMBMMBX01,461,687
2016-11-04 16:26:00,BHMMBMMBX01,436,687
2016-11-05 08:00:00,BHMMBMMBX01,254,687
2016-11-05 08:26:00,BHMMBMMBX01,256,687
2016-11-05 08:59:00,BHMMBMMBX01,259,687
2016-11-05 09:26:00,BHMMBMMBX01,263,687
2016-11-05 09:59:00,BHMMBMMBX01,278,687
2016-11-05 10:33:00,BHMMBMMBX01,290,687
2016-11-05 10:59:00,BHMMBMMBX01,306,687
2016-11-05 11:26:00,BHMMBMMBX01,318,687
2016-11-05 12:06:00,BHMMBMMBX01,360,687
2016-11-05 12:26:00,BHMMBMMBX01,379,687
2016-11-05 13:00:00,BHMMBMMBX01,403,687
2016-11-05 13:33:00,BHMMBMMBX01,467,687
2016-11-05 13:59:00,BHMMBMMBX01,500,687
2016-11-05 14:26:00,BHMMBMMBX01,518,687
2016-11-05 15:00:00,BHMMBMMBX01,530,687
2016-11-05 15:26:00,BHMMBMMBX01,549,687
2016-11-05 16:00:00,BHMMBMMBX01,548,687
2016-11-05 16:26:00,BHMMBMMBX01,525,687
2016-11-06 08:00:00,BHMMBMMBX01,325,687
2016-11-06 08:26:00,BHMMBMMBX01,327,687
2016-11-06 09:00:00,BHMMBMMBX01,331,687
2016-11-06 09:33:00,BHMMBMMBX01,330,687
2016-11-06 10:00:00,BHMMBMMBX01,330,687
2016-11-06 10:26:00,BHMMBMMBX01,324,687
2016-11-06 10:59:00,BHMMBMMBX01,314,687
2016-11-06 11:26:00,BHMMBMMBX01,327,687
2016-11-06 11:59:00,BHMMBMMBX01,336,687
2016-11-06 12:26:00,BHMMBMMBX01,323,687
2016-11-06 13:06:00,BHMMBMMBX01,362,687
2016-11-06 13:26:00,BHMMBMMBX01,364,687
2016-11-06 13:59:00,BHMMBMMBX01,399,687
2016-11-06 14:33:00,BHMMBMMBX01,427,687
2016-11-06 15:00:00,BHMMBMMBX01,438,687
2016-11-06 15:26:00,BHMMBMMBX01,434,687
2016-11-06 15:59:00,BHMMBMMBX01,430,687
2016-11-06 16:26:00,BHMMBMMBX01,402,687
2016-11-07 08:00:00,BHMMBMMBX01,295,687
2016-11-07 08:26:00,BHMMBMMBX01,326,687
2016-11-07 08:59:00,BHMMBMMBX01,393,687
2016-11-07 09:26:00,BHMMBMMBX01,437,687
2016-11-07 09:59:00,BHMMBMMBX01,488,687
2016-11-07 10:26:00,BHMMBMMBX01,538,687
2016-11-07 10:59:00,BHMMBMMBX01,569,687
2016-11-07 11:26:00,BHMMBMMBX01,592,687
2016-11-07 11:59:00,BHMMBMMBX01,604,687
2016-11-07 12:26:00,BHMMBMMBX01,609,687
2016-11-07 12:59:00,BHMMBMMBX01,597,687
2016-11-07 13:33:00,BHMMBMMBX01,611,687
2016-11-07 13:59:00,BHMMBMMBX01,614,687
2016-11-07 14:33:00,BHMMBMMBX01,583,687
2016-11-07 15:00:00,BHMMBMMBX01,564,687
2016-11-07 15:33:00,BHMMBMMBX01,540,687
2016-11-07 16:00:00,BHMMBMMBX01,517,687
2016-11-07 16:33:00,BHMMBMMBX01,479,687
2016-11-08 07:59:00,BHMMBMMBX01,322,687
2016-11-08 08:26:00,BHMMBMMBX01,351,687
2016-11-08 08:59:00,BHMMBMMBX01,391,687
2016-11-08 09:26:00,BHMMBMMBX01,446,687
2016-11-08 09:59:00,BHMMBMMBX01,508,687
2016-11-08 10:33:00,BHMMBMMBX01,570,687
2016-11-08 11:00:00,BHMMBMMBX01,607,687
2016-11-08 11:33:00,BHMMBMMBX01,643,687
2016-11-08 11:59:00,BHMMBMMBX01,656,687
2016-11-08 12:27:00,BHMMBMMBX01,654,687
2016-11-08 13:00:00,BHMMBMMBX01,672,687
2016-11-08 13:34:00,BHMMBMMBX01,672,687
2016-11-08 14:00:00,BHMMBMMBX01,671,687
2016-11-08 14:26:00,BHMMBMMBX01,653,687
2016-11-08 15:00:00,BHMMBMMBX01,636,687
2016-11-08 15:33:00,BHMMBMMBX01,593,687
2016-11-08 16:01:00,BHMMBMMBX01,562,687
2016-11-08 16:34:00,BHMMBMMBX01,494,687
2016-11-09 08:00:00,BHMMBMMBX01,332,687
2016-11-09 08:27:00,BHMMBMMBX01,358,687
2016-11-09 09:00:00,BHMMBMMBX01,397,687
2016-11-09 09:34:00,BHMMBMMBX01,450,687
2016-11-09 10:00:00,BHMMBMMBX01,502,687
2016-11-09 10:27:00,BHMMBMMBX01,549,687
2016-11-09 11:00:00,BHMMBMMBX01,593,687
2016-11-09 11:27:00,BHMMBMMBX01,608,687
2016-11-09 12:00:00,BHMMBMMBX01,622,687
2016-11-09 12:27:00,BHMMBMMBX01,639,687
2016-11-09 13:00:00,BHMMBMMBX01,674,687
2016-11-09 13:27:00,BHMMBMMBX01,678,687
2016-11-09 14:00:00,BHMMBMMBX01,672,687
2016-11-09 14:27:00,BHMMBMMBX01,662,687
2016-11-09 15:00:00,BHMMBMMBX01,636,687
2016-11-09 15:34:00,BHMMBMMBX01,603,687
2016-11-09 16:00:00,BHMMBMMBX01,562,687
2016-11-09 16:34:00,BHMMBMMBX01,517,687
2016-11-10 08:00:00,BHMMBMMBX01,366,687
2016-11-10 08:34:00,BHMMBMMBX01,410,687
2016-11-10 09:00:00,BHMMBMMBX01,443,687
2016-11-10 09:27:00,BHMMBMMBX01,460,687
2016-11-10 10:00:00,BHMMBMMBX01,515,687
2016-11-10 10:27:00,BHMMBMMBX01,543,687
2016-11-10 11:00:00,BHMMBMMBX01,573,687
2016-11-10 11:27:00,BHMMBMMBX01,599,687
2016-11-10 12:00:00,BHMMBMMBX01,619,687
2016-11-10 12:27:00,BHMMBMMBX01,659,687
2016-11-10 13:00:00,BHMMBMMBX01,493,687
2016-11-10 13:34:00,BHMMBMMBX01,504,687
2016-11-10 14:00:00,BHMMBMMBX01,506,687
2016-11-10 14:27:00,BHMMBMMBX01,498,687
2016-11-10 15:00:00,BHMMBMMBX01,465,687
2016-11-10 15:27:00,BHMMBMMBX01,445,687
2016-11-10 16:00:00,BHMMBMMBX01,417,687
2016-11-10 16:27:00,BHMMBMMBX01,395,687
2016-11-11 08:00:00,BHMMBMMBX01,336,687
2016-11-11 08:27:00,BHMMBMMBX01,362,687
2016-11-11 09:00:00,BHMMBMMBX01,401,687
2016-11-11 09:27:00,BHMMBMMBX01,304,687
2016-11-11 10:00:00,BHMMBMMBX01,336,687
2016-11-11 10:27:00,BHMMBMMBX01,360,687
2016-11-11 11:00:00,BHMMBMMBX01,378,687
2016-11-11 11:27:00,BHMMBMMBX01,391,687
2016-11-11 12:00:00,BHMMBMMBX01,415,687
2016-11-11 12:27:00,BHMMBMMBX01,433,687
2016-11-11 13:00:00,BHMMBMMBX01,422,687
2016-11-11 13:34:00,BHMMBMMBX01,423,687
2016-11-11 14:00:00,BHMMBMMBX01,424,687
2016-11-11 14:27:00,BHMMBMMBX01,415,687
2016-11-11 15:00:00,BHMMBMMBX01,379,687
2016-11-11 15:34:00,BHMMBMMBX01,365,687
2016-11-11 16:00:00,BHMMBMMBX01,341,687
2016-11-11 16:34:00,BHMMBMMBX01,331,687
2016-11-12 08:00:00,BHMMBMMBX01,292,687
2016-11-12 08:27:00,BHMMBMMBX01,299,687
2016-11-12 09:00:00,BHMMBMMBX01,309,687
2016-11-12 09:27:00,BHMMBMMBX01,329,687
2016-11-12 10:00:00,BHMMBMMBX01,343,687
2016-11-12 10:27:00,BHMMBMMBX01,341,687
2016-11-12 11:00:00,BHMMBMMBX01,366,687
2016-11-12 11:34:00,BHMMBMMBX01,378,687
2016-11-12 12:00:00,BHMMBMMBX01,387,687
2016-11-12 12:27:00,BHMMBMMBX01,406,687
2016-11-12 13:00:00,BHMMBMMBX01,441,687
2016-11-12 13:27:00,BHMMBMMBX01,473,687
2016-11-12 14:00:00,BHMMBMMBX01,533,687
2016-11-12 14:27:00,BHMMBMMBX01,571,687
2016-11-12 15:00:00,BHMMBMMBX01,587,687
2016-11-12 15:27:00,BHMMBMMBX01,613,687
2016-11-12 16:00:00,BHMMBMMBX01,617,687
2016-11-12 16:34:00,BHMMBMMBX01,581,687
2016-11-13 08:00:00,BHMMBMMBX01,170,687
2016-11-13 08:27:00,BHMMBMMBX01,176,687
2016-11-13 09:00:00,BHMMBMMBX01,183,687
2016-11-13 09:34:00,BHMMBMMBX01,188,687
2016-11-13 10:00:00,BHMMBMMBX01,211,687
2016-11-13 10:33:00,BHMMBMMBX01,221,687
2016-11-13 11:00:00,BHMMBMMBX01,229,687
2016-11-13 11:27:00,BHMMBMMBX01,235,687
2016-11-13 12:00:00,BHMMBMMBX01,229,687
2016-11-13 12:27:00,BHMMBMMBX01,229,687
2016-11-13 13:07:00,BHMMBMMBX01,289,687
2016-11-13 13:33:00,BHMMBMMBX01,318,687
2016-11-13 14:00:00,BHMMBMMBX01,334,687
2016-11-13 14:27:00,BHMMBMMBX01,347,687
2016-11-13 15:00:00,BHMMBMMBX01,351,687
2016-11-13 15:27:00,BHMMBMMBX01,340,687
2016-11-13 16:00:00,BHMMBMMBX01,300,687
2016-11-13 16:27:00,BHMMBMMBX01,270,687
2016-11-14 08:00:00,BHMMBMMBX01,170,687
2016-11-14 08:33:00,BHMMBMMBX01,222,687
2016-11-14 09:00:00,BHMMBMMBX01,266,687
2016-11-14 09:27:00,BHMMBMMBX01,314,687
2016-11-14 10:00:00,BHMMBMMBX01,372,687
2016-11-14 10:27:00,BHMMBMMBX01,408,687
2016-11-14 11:00:00,BHMMBMMBX01,442,687
2016-11-14 11:27:00,BHMMBMMBX01,455,687
2016-11-14 12:00:00,BHMMBMMBX01,466,687
2016-11-14 12:27:00,BHMMBMMBX01,475,687
2016-11-14 13:00:00,BHMMBMMBX01,487,687
2016-11-14 13:27:00,BHMMBMMBX01,487,687
2016-11-14 14:00:00,BHMMBMMBX01,483,687
2016-11-14 14:33:00,BHMMBMMBX01,454,687
2016-11-14 15:00:00,BHMMBMMBX01,435,687
2016-11-14 15:27:00,BHMMBMMBX01,404,687
2016-11-14 16:00:00,BHMMBMMBX01,365,687
2016-11-14 16:27:00,BHMMBMMBX01,321,687
2016-11-15 07:57:00,BHMMBMMBX01,188,687
2016-11-15 08:30:00,BHMMBMMBX01,225,687
2016-11-15 08:57:00,BHMMBMMBX01,268,687
2016-11-15 09:30:00,BHMMBMMBX01,332,687
2016-11-15 09:57:00,BHMMBMMBX01,403,687
2016-11-15 10:30:00,BHMMBMMBX01,456,687
2016-11-15 11:03:00,BHMMBMMBX01,486,687
2016-11-15 11:30:00,BHMMBMMBX01,505,687
2016-11-15 11:57:00,BHMMBMMBX01,525,687
2016-11-15 12:30:00,BHMMBMMBX01,532,687
2016-11-15 12:57:00,BHMMBMMBX01,544,687
2016-11-15 13:30:00,BHMMBMMBX01,550,687
2016-11-15 14:03:00,BHMMBMMBX01,534,687
2016-11-15 14:30:00,BHMMBMMBX01,520,687
2016-11-15 15:03:00,BHMMBMMBX01,485,687
2016-11-15 15:30:00,BHMMBMMBX01,456,687
2016-11-15 15:57:00,BHMMBMMBX01,419,687
2016-11-15 16:30:00,BHMMBMMBX01,371,687
2016-11-16 08:00:00,BHMMBMMBX01,187,687
2016-11-16 08:27:00,BHMMBMMBX01,215,687
2016-11-16 09:00:00,BHMMBMMBX01,279,687
2016-11-16 09:27:00,BHMMBMMBX01,323,687
2016-11-16 10:00:00,BHMMBMMBX01,406,687
2016-11-16 10:33:00,BHMMBMMBX01,457,687
2016-11-16 11:00:00,BHMMBMMBX01,495,687
2016-11-16 11:27:00,BHMMBMMBX01,525,687
2016-11-16 12:00:00,BHMMBMMBX01,548,687
2016-11-16 12:27:00,BHMMBMMBX01,564,687
2016-11-16 13:00:00,BHMMBMMBX01,580,687
2016-11-16 13:27:00,BHMMBMMBX01,591,687
2016-11-16 14:00:00,BHMMBMMBX01,579,687
2016-11-16 14:27:00,BHMMBMMBX01,561,687
2016-11-16 15:00:00,BHMMBMMBX01,523,687
2016-11-16 15:33:00,BHMMBMMBX01,484,687
2016-11-16 16:00:00,BHMMBMMBX01,446,687
2016-11-16 16:33:00,BHMMBMMBX01,390,687
2016-11-17 08:04:00,BHMMBMMBX01,252,687
2016-11-17 08:31:00,BHMMBMMBX01,288,687
2016-11-17 09:03:00,BHMMBMMBX01,342,687
2016-11-17 09:31:00,BHMMBMMBX01,362,687
2016-11-17 09:57:00,BHMMBMMBX01,416,687
2016-11-17 10:31:00,BHMMBMMBX01,477,687
2016-11-17 11:04:00,BHMMBMMBX01,509,687
2016-11-17 11:31:00,BHMMBMMBX01,527,687
2016-11-17 12:04:00,BHMMBMMBX01,539,687
2016-11-17 12:31:00,BHMMBMMBX01,548,687
2016-11-17 13:04:00,BHMMBMMBX01,596,687
2016-11-17 13:31:00,BHMMBMMBX01,605,687
2016-11-17 14:04:00,BHMMBMMBX01,595,687
2016-11-17 14:30:00,BHMMBMMBX01,587,687
2016-11-17 14:58:00,BHMMBMMBX01,555,687
2016-11-17 15:30:00,BHMMBMMBX01,526,687
2016-11-17 15:58:00,BHMMBMMBX01,504,687
2016-11-17 16:31:00,BHMMBMMBX01,456,687
2016-11-18 08:01:00,BHMMBMMBX01,209,687
2016-11-18 08:01:00,BHMMBMMBX01,209,687
2016-11-18 08:27:00,BHMMBMMBX01,246,687
2016-11-18 09:27:00,BHMMBMMBX01,317,687
2016-11-18 10:01:00,BHMMBMMBX01,352,687
2016-11-18 10:27:00,BHMMBMMBX01,387,687
2016-11-18 11:01:00,BHMMBMMBX01,429,687
2016-11-18 11:34:00,BHMMBMMBX01,441,687
2016-11-18 12:01:00,BHMMBMMBX01,461,687
2016-11-18 12:27:00,BHMMBMMBX01,466,687
2016-11-18 13:01:00,BHMMBMMBX01,463,687
2016-11-18 13:34:00,BHMMBMMBX01,468,687
2016-11-18 14:01:00,BHMMBMMBX01,475,687
2016-11-18 14:28:00,BHMMBMMBX01,464,687
2016-11-18 15:01:00,BHMMBMMBX01,456,687
2016-11-18 15:28:00,BHMMBMMBX01,442,687
2016-11-18 16:01:00,BHMMBMMBX01,429,687
2016-11-18 16:28:00,BHMMBMMBX01,408,687
2016-11-19 07:57:00,BHMMBMMBX01,225,687
2016-11-19 08:31:00,BHMMBMMBX01,233,687
2016-11-19 08:57:00,BHMMBMMBX01,250,687
2016-11-19 09:31:00,BHMMBMMBX01,263,687
2016-11-19 10:04:00,BHMMBMMBX01,292,687
2016-11-19 10:31:00,BHMMBMMBX01,309,687
2016-11-19 10:58:00,BHMMBMMBX01,316,687
2016-11-19 11:31:00,BHMMBMMBX01,348,687
2016-11-19 12:04:00,BHMMBMMBX01,384,687
2016-11-19 12:31:00,BHMMBMMBX01,411,687
2016-11-19 13:04:00,BHMMBMMBX01,444,687
2016-11-19 13:31:00,BHMMBMMBX01,477,687
2016-11-19 14:04:00,BHMMBMMBX01,520,687
2016-11-19 14:31:00,BHMMBMMBX01,558,687
2016-11-19 15:04:00,BHMMBMMBX01,563,687
2016-11-19 15:31:00,BHMMBMMBX01,555,687
2016-11-19 16:04:00,BHMMBMMBX01,560,687
2016-11-19 16:31:00,BHMMBMMBX01,531,687
2016-11-20 08:01:00,BHMMBMMBX01,232,687
2016-11-20 08:27:00,BHMMBMMBX01,231,687
2016-11-20 09:01:00,BHMMBMMBX01,236,687
2016-11-20 09:27:00,BHMMBMMBX01,245,687
2016-11-20 10:01:00,BHMMBMMBX01,250,687
2016-11-20 10:27:00,BHMMBMMBX01,248,687
2016-11-20 11:01:00,BHMMBMMBX01,255,687
2016-11-20 11:27:00,BHMMBMMBX01,283,687
2016-11-20 12:01:00,BHMMBMMBX01,305,687
2016-11-20 12:34:00,BHMMBMMBX01,351,687
2016-11-20 13:07:00,BHMMBMMBX01,403,687
2016-11-20 13:27:00,BHMMBMMBX01,416,687
2016-11-20 14:01:00,BHMMBMMBX01,450,687
2016-11-20 14:27:00,BHMMBMMBX01,468,687
2016-11-20 15:01:00,BHMMBMMBX01,494,687
2016-11-20 15:27:00,BHMMBMMBX01,484,687
2016-11-20 16:01:00,BHMMBMMBX01,485,687
2016-11-20 16:31:00,BHMMBMMBX01,434,687
2016-11-21 08:04:00,BHMMBMMBX01,216,687
2016-11-21 08:31:00,BHMMBMMBX01,257,687
2016-11-21 09:04:00,BHMMBMMBX01,320,687
2016-11-21 09:31:00,BHMMBMMBX01,356,687
2016-11-21 10:04:00,BHMMBMMBX01,427,687
2016-11-21 10:31:00,BHMMBMMBX01,474,687
2016-11-21 11:04:00,BHMMBMMBX01,515,687
2016-11-21 11:30:00,BHMMBMMBX01,530,687
2016-11-21 11:57:00,BHMMBMMBX01,540,687
2016-11-21 12:31:00,BHMMBMMBX01,549,687
2016-11-21 12:57:00,BHMMBMMBX01,558,687
2016-11-21 13:31:00,BHMMBMMBX01,576,687
2016-11-21 14:04:00,BHMMBMMBX01,567,687
2016-11-21 14:31:00,BHMMBMMBX01,545,687
2016-11-21 14:57:00,BHMMBMMBX01,529,687
2016-11-21 15:31:00,BHMMBMMBX01,498,687
2016-11-21 15:57:00,BHMMBMMBX01,465,687
2016-11-21 16:31:00,BHMMBMMBX01,392,687
2016-11-22 07:57:00,BHMMBMMBX01,212,687
2016-11-22 08:31:00,BHMMBMMBX01,266,687
2016-11-22 09:04:00,BHMMBMMBX01,330,687
2016-11-22 09:31:00,BHMMBMMBX01,374,687
2016-11-22 10:04:00,BHMMBMMBX01,429,687
2016-11-22 10:31:00,BHMMBMMBX01,476,687
2016-11-22 11:04:00,BHMMBMMBX01,515,687
2016-11-22 11:31:00,BHMMBMMBX01,540,687
